# ref_application_id 451257172939091
ID	quantity_to_sell_on_facebook	description	condition	mpn	title	availability	price	link	image_link	brand	shipping_length	shipping_height	shipping_width	item_group_id	google_product_category	product_type	shipping_weight	sale_price	sale_price_effective_date
10119-AZ-P	1	"Vestido Samara ombro a ombro volumoso é o romântico perfeito. Possui camadas e babado no barrado, elástico na cintura e no decote. Tem comprimento midi alongado e modelagem evasê com cintura marcada. Aposte nesse look moderno!
"	new	5103	"Vestido Samara Midi"	"in stock"	"449.99 BRL"	https://paolagiacomelli.com.br/produto/vestido-samara-midi/?attribute_pa_cor=azul-marinho&attribute_pa_tamanho=p	https://paolagiacomelli.com.br/wp-content/uploads/2021/05/2_SamaraMid_sizeOK.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	4445	"Apparel & Accessories > Clothing > Dresses"	"Vestido Mid"	"745 g"	"224.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
10119-AZ-PP		"Vestido Samara ombro a ombro volumoso é o romântico perfeito. Possui camadas e babado no barrado, elástico na cintura e no decote. Tem comprimento midi alongado e modelagem evasê com cintura marcada. Aposte nesse look moderno!
"	new	5104	"Vestido Samara Midi"	"out of stock"	"449.99 BRL"	https://paolagiacomelli.com.br/produto/vestido-samara-midi/?attribute_pa_cor=azul-marinho&attribute_pa_tamanho=pp	https://paolagiacomelli.com.br/wp-content/uploads/2021/05/2_SamaraMid_sizeOK.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	4445	"Apparel & Accessories > Clothing > Dresses"	"Vestido Mid"	"745 g"	"224.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
10119-LL-G		"Vestido Samara ombro a ombro volumoso é o romântico perfeito. Possui camadas e babado no barrado, elástico na cintura e no decote. Tem comprimento midi alongado e modelagem evasê com cintura marcada. Aposte nesse look moderno!
"	new	5105	"Vestido Samara Midi"	"out of stock"	"449.99 BRL"	https://paolagiacomelli.com.br/produto/vestido-samara-midi/?attribute_pa_cor=lilas&attribute_pa_tamanho=g	https://paolagiacomelli.com.br/wp-content/uploads/2021/05/3_SamaraMid_sizeOK.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	4445	"Apparel & Accessories > Clothing > Dresses"	"Vestido Mid"	"745 g"	"224.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
10119-LL-GG		"Vestido Samara ombro a ombro volumoso é o romântico perfeito. Possui camadas e babado no barrado, elástico na cintura e no decote. Tem comprimento midi alongado e modelagem evasê com cintura marcada. Aposte nesse look moderno!
"	new	5106	"Vestido Samara Midi"	"out of stock"	"449.99 BRL"	https://paolagiacomelli.com.br/produto/vestido-samara-midi/?attribute_pa_cor=lilas&attribute_pa_tamanho=gg	https://paolagiacomelli.com.br/wp-content/uploads/2021/05/3_SamaraMid_sizeOK.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	4445	"Apparel & Accessories > Clothing > Dresses"	"Vestido Mid"	"745 g"	"224.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
10119-LL-M		"Vestido Samara ombro a ombro volumoso é o romântico perfeito. Possui camadas e babado no barrado, elástico na cintura e no decote. Tem comprimento midi alongado e modelagem evasê com cintura marcada. Aposte nesse look moderno!
"	new	5107	"Vestido Samara Midi"	"out of stock"	"449.99 BRL"	https://paolagiacomelli.com.br/produto/vestido-samara-midi/?attribute_pa_cor=lilas&attribute_pa_tamanho=m	https://paolagiacomelli.com.br/wp-content/uploads/2021/05/3_SamaraMid_sizeOK.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	4445	"Apparel & Accessories > Clothing > Dresses"	"Vestido Mid"	"745 g"	"224.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
10119-LL-P		"Vestido Samara ombro a ombro volumoso é o romântico perfeito. Possui camadas e babado no barrado, elástico na cintura e no decote. Tem comprimento midi alongado e modelagem evasê com cintura marcada. Aposte nesse look moderno!
"	new	5108	"Vestido Samara Midi"	"out of stock"	"449.99 BRL"	https://paolagiacomelli.com.br/produto/vestido-samara-midi/?attribute_pa_cor=lilas&attribute_pa_tamanho=p	https://paolagiacomelli.com.br/wp-content/uploads/2021/05/3_SamaraMid_sizeOK.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	4445	"Apparel & Accessories > Clothing > Dresses"	"Vestido Mid"	"745 g"	"224.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
10119-LL-PP	1	"Vestido Samara ombro a ombro volumoso é o romântico perfeito. Possui camadas e babado no barrado, elástico na cintura e no decote. Tem comprimento midi alongado e modelagem evasê com cintura marcada. Aposte nesse look moderno!
"	new	5109	"Vestido Samara Midi"	"in stock"	"449.99 BRL"	https://paolagiacomelli.com.br/produto/vestido-samara-midi/?attribute_pa_cor=lilas&attribute_pa_tamanho=pp	https://paolagiacomelli.com.br/wp-content/uploads/2021/05/3_SamaraMid_sizeOK.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	4445	"Apparel & Accessories > Clothing > Dresses"	"Vestido Mid"	"745 g"	"224.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
10119-PK-G	1	"Vestido Samara ombro a ombro volumoso é o romântico perfeito. Possui camadas e babado no barrado, elástico na cintura e no decote. Tem comprimento midi alongado e modelagem evasê com cintura marcada. Aposte nesse look moderno!
"	new	5110	"Vestido Samara Midi"	"in stock"	"449.99 BRL"	https://paolagiacomelli.com.br/produto/vestido-samara-midi/?attribute_pa_cor=pink&attribute_pa_tamanho=g	https://paolagiacomelli.com.br/wp-content/uploads/2021/05/1_SamaraMid_sizeOK.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	4445	"Apparel & Accessories > Clothing > Dresses"	"Vestido Mid"	"745 g"	"224.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
10119-PK-GG	1	"Vestido Samara ombro a ombro volumoso é o romântico perfeito. Possui camadas e babado no barrado, elástico na cintura e no decote. Tem comprimento midi alongado e modelagem evasê com cintura marcada. Aposte nesse look moderno!
"	new	5111	"Vestido Samara Midi"	"in stock"	"449.99 BRL"	https://paolagiacomelli.com.br/produto/vestido-samara-midi/?attribute_pa_cor=pink&attribute_pa_tamanho=gg	https://paolagiacomelli.com.br/wp-content/uploads/2021/05/1_SamaraMid_sizeOK.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	4445	"Apparel & Accessories > Clothing > Dresses"	"Vestido Mid"	"745 g"	"224.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
10119-PK-M		"Vestido Samara ombro a ombro volumoso é o romântico perfeito. Possui camadas e babado no barrado, elástico na cintura e no decote. Tem comprimento midi alongado e modelagem evasê com cintura marcada. Aposte nesse look moderno!
"	new	5112	"Vestido Samara Midi"	"out of stock"	"449.99 BRL"	https://paolagiacomelli.com.br/produto/vestido-samara-midi/?attribute_pa_cor=pink&attribute_pa_tamanho=m	https://paolagiacomelli.com.br/wp-content/uploads/2021/05/1_SamaraMid_sizeOK.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	4445	"Apparel & Accessories > Clothing > Dresses"	"Vestido Mid"	"745 g"	"224.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
10119-PK-P	1	"Vestido Samara ombro a ombro volumoso é o romântico perfeito. Possui camadas e babado no barrado, elástico na cintura e no decote. Tem comprimento midi alongado e modelagem evasê com cintura marcada. Aposte nesse look moderno!
"	new	5113	"Vestido Samara Midi"	"in stock"	"449.99 BRL"	https://paolagiacomelli.com.br/produto/vestido-samara-midi/?attribute_pa_cor=pink&attribute_pa_tamanho=p	https://paolagiacomelli.com.br/wp-content/uploads/2021/05/1_SamaraMid_sizeOK.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	4445	"Apparel & Accessories > Clothing > Dresses"	"Vestido Mid"	"745 g"	"224.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
10119-PK-PP	1	"Vestido Samara ombro a ombro volumoso é o romântico perfeito. Possui camadas e babado no barrado, elástico na cintura e no decote. Tem comprimento midi alongado e modelagem evasê com cintura marcada. Aposte nesse look moderno!
"	new	5114	"Vestido Samara Midi"	"in stock"	"449.99 BRL"	https://paolagiacomelli.com.br/produto/vestido-samara-midi/?attribute_pa_cor=pink&attribute_pa_tamanho=pp	https://paolagiacomelli.com.br/wp-content/uploads/2021/05/1_SamaraMid_sizeOK.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	4445	"Apparel & Accessories > Clothing > Dresses"	"Vestido Mid"	"745 g"	"224.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
10130-AT-PP	1	"O vestido Natalia curto de manga bufante conta com detalhe em renda aplicada na manga e na barra, tornando a peça mais delicada e feminina. Possui corpo forrado com o próprio tecido até a coxa, fechamento trazeiro com zíper invisível e manga com elástico. O tecido de viscose proporciona caimento leve e fresquinho. Invista!
"	new	5225	"Vestido Natalia Curto"	"in stock"	"489.99 BRL"	https://paolagiacomelli.com.br/produto/vestido-natalia-curto/?attribute_pa_cor=azul-turquesa&attribute_pa_tamanho=pp	https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Vestido-natalia-curto-1.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	5212	"Apparel & Accessories > Clothing > Dresses"	"Vestido > Vestido Curto"	"451 g"	"293.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
10130-AT-P	1	"O vestido Natalia curto de manga bufante conta com detalhe em renda aplicada na manga e na barra, tornando a peça mais delicada e feminina. Possui corpo forrado com o próprio tecido até a coxa, fechamento trazeiro com zíper invisível e manga com elástico. O tecido de viscose proporciona caimento leve e fresquinho. Invista!
"	new	5226	"Vestido Natalia Curto"	"in stock"	"489.99 BRL"	https://paolagiacomelli.com.br/produto/vestido-natalia-curto/?attribute_pa_cor=azul-turquesa&attribute_pa_tamanho=p	https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Vestido-natalia-curto-1.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	5212	"Apparel & Accessories > Clothing > Dresses"	"Vestido > Vestido Curto"	"451 g"	"293.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
10130-AT-G	1	"O vestido Natalia curto de manga bufante conta com detalhe em renda aplicada na manga e na barra, tornando a peça mais delicada e feminina. Possui corpo forrado com o próprio tecido até a coxa, fechamento trazeiro com zíper invisível e manga com elástico. O tecido de viscose proporciona caimento leve e fresquinho. Invista!
"	new	5228	"Vestido Natalia Curto"	"in stock"	"489.99 BRL"	https://paolagiacomelli.com.br/produto/vestido-natalia-curto/?attribute_pa_cor=azul-turquesa&attribute_pa_tamanho=g	https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Vestido-natalia-curto-1.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	5212	"Apparel & Accessories > Clothing > Dresses"	"Vestido > Vestido Curto"	"451 g"	"293.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
10130-AT-GG	1	"O vestido Natalia curto de manga bufante conta com detalhe em renda aplicada na manga e na barra, tornando a peça mais delicada e feminina. Possui corpo forrado com o próprio tecido até a coxa, fechamento trazeiro com zíper invisível e manga com elástico. O tecido de viscose proporciona caimento leve e fresquinho. Invista!
"	new	5229	"Vestido Natalia Curto"	"in stock"	"489.99 BRL"	https://paolagiacomelli.com.br/produto/vestido-natalia-curto/?attribute_pa_cor=azul-turquesa&attribute_pa_tamanho=gg	https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Vestido-natalia-curto-1.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	5212	"Apparel & Accessories > Clothing > Dresses"	"Vestido > Vestido Curto"	"451 g"	"293.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
10130-R-PP	1	"O vestido Natalia curto de manga bufante conta com detalhe em renda aplicada na manga e na barra, tornando a peça mais delicada e feminina. Possui corpo forrado com o próprio tecido até a coxa, fechamento trazeiro com zíper invisível e manga com elástico. O tecido de viscose proporciona caimento leve e fresquinho. Invista!
"	new	5230	"Vestido Natalia Curto"	"in stock"	"489.99 BRL"	https://paolagiacomelli.com.br/produto/vestido-natalia-curto/?attribute_pa_cor=rosa&attribute_pa_tamanho=pp	https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Vestido-natalia-curto-4.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	5212	"Apparel & Accessories > Clothing > Dresses"	"Vestido > Vestido Curto"	"451 g"	"293.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
10130-R-P	1	"O vestido Natalia curto de manga bufante conta com detalhe em renda aplicada na manga e na barra, tornando a peça mais delicada e feminina. Possui corpo forrado com o próprio tecido até a coxa, fechamento trazeiro com zíper invisível e manga com elástico. O tecido de viscose proporciona caimento leve e fresquinho. Invista!
"	new	5231	"Vestido Natalia Curto"	"in stock"	"489.99 BRL"	https://paolagiacomelli.com.br/produto/vestido-natalia-curto/?attribute_pa_cor=rosa&attribute_pa_tamanho=p	https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Vestido-natalia-curto-4.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	5212	"Apparel & Accessories > Clothing > Dresses"	"Vestido > Vestido Curto"	"451 g"	"293.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
10130-R-M	1	"O vestido Natalia curto de manga bufante conta com detalhe em renda aplicada na manga e na barra, tornando a peça mais delicada e feminina. Possui corpo forrado com o próprio tecido até a coxa, fechamento trazeiro com zíper invisível e manga com elástico. O tecido de viscose proporciona caimento leve e fresquinho. Invista!
"	new	5232	"Vestido Natalia Curto"	"in stock"	"489.99 BRL"	https://paolagiacomelli.com.br/produto/vestido-natalia-curto/?attribute_pa_cor=rosa&attribute_pa_tamanho=m	https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Vestido-natalia-curto-4.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	5212	"Apparel & Accessories > Clothing > Dresses"	"Vestido > Vestido Curto"	"451 g"	"293.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
10130-R-G	1	"O vestido Natalia curto de manga bufante conta com detalhe em renda aplicada na manga e na barra, tornando a peça mais delicada e feminina. Possui corpo forrado com o próprio tecido até a coxa, fechamento trazeiro com zíper invisível e manga com elástico. O tecido de viscose proporciona caimento leve e fresquinho. Invista!
"	new	5233	"Vestido Natalia Curto"	"in stock"	"489.99 BRL"	https://paolagiacomelli.com.br/produto/vestido-natalia-curto/?attribute_pa_cor=rosa&attribute_pa_tamanho=g	https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Vestido-natalia-curto-4.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	5212	"Apparel & Accessories > Clothing > Dresses"	"Vestido > Vestido Curto"	"451 g"	"293.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
10130-R-GG		"O vestido Natalia curto de manga bufante conta com detalhe em renda aplicada na manga e na barra, tornando a peça mais delicada e feminina. Possui corpo forrado com o próprio tecido até a coxa, fechamento trazeiro com zíper invisível e manga com elástico. O tecido de viscose proporciona caimento leve e fresquinho. Invista!
"	new	5234	"Vestido Natalia Curto"	"out of stock"	"489.99 BRL"	https://paolagiacomelli.com.br/produto/vestido-natalia-curto/?attribute_pa_cor=rosa&attribute_pa_tamanho=gg	https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Vestido-natalia-curto-4.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	5212	"Apparel & Accessories > Clothing > Dresses"	"Vestido > Vestido Curto"	"451 g"	"293.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
10141-P-PP		"Blusa de alcinha com regulador de metal dourado. Possui duas camadas de tecido e detalhe do decote em tecido acetinado. Decote &#8220;V&#8221; frente e costas, garantindo o conforto em forma de um shape mais leve.
"	new	5248	"Blusa Livia"	"out of stock"	"199.99 BRL"	https://paolagiacomelli.com.br/produto/blusa-livia/?attribute_pa_cor=preto&attribute_pa_tamanho=pp	https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Blusa-Livia-1.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	5236	"Apparel & Accessories > Clothing > Dresses"	"Blusa > Blusa de Alcinha"	"208 g"	"119.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
10141-P-P	1	"Blusa de alcinha com regulador de metal dourado. Possui duas camadas de tecido e detalhe do decote em tecido acetinado. Decote &#8220;V&#8221; frente e costas, garantindo o conforto em forma de um shape mais leve.
"	new	5249	"Blusa Livia"	"in stock"	"199.99 BRL"	https://paolagiacomelli.com.br/produto/blusa-livia/?attribute_pa_cor=preto&attribute_pa_tamanho=p	https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Blusa-Livia-1.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	5236	"Apparel & Accessories > Clothing > Dresses"	"Blusa > Blusa de Alcinha"	"208 g"	"119.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
10141-P-M	1	"Blusa de alcinha com regulador de metal dourado. Possui duas camadas de tecido e detalhe do decote em tecido acetinado. Decote &#8220;V&#8221; frente e costas, garantindo o conforto em forma de um shape mais leve.
"	new	5250	"Blusa Livia"	"in stock"	"199.99 BRL"	https://paolagiacomelli.com.br/produto/blusa-livia/?attribute_pa_cor=preto&attribute_pa_tamanho=m	https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Blusa-Livia-1.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	5236	"Apparel & Accessories > Clothing > Dresses"	"Blusa > Blusa de Alcinha"	"208 g"	"119.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
10141-P-G		"Blusa de alcinha com regulador de metal dourado. Possui duas camadas de tecido e detalhe do decote em tecido acetinado. Decote &#8220;V&#8221; frente e costas, garantindo o conforto em forma de um shape mais leve.
"	new	5251	"Blusa Livia"	"out of stock"	"199.99 BRL"	https://paolagiacomelli.com.br/produto/blusa-livia/?attribute_pa_cor=preto&attribute_pa_tamanho=g	https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Blusa-Livia-1.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	5236	"Apparel & Accessories > Clothing > Dresses"	"Blusa > Blusa de Alcinha"	"208 g"	"119.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
10141-P-GG		"Blusa de alcinha com regulador de metal dourado. Possui duas camadas de tecido e detalhe do decote em tecido acetinado. Decote &#8220;V&#8221; frente e costas, garantindo o conforto em forma de um shape mais leve.
"	new	5252	"Blusa Livia"	"out of stock"	"199.99 BRL"	https://paolagiacomelli.com.br/produto/blusa-livia/?attribute_pa_cor=preto&attribute_pa_tamanho=gg	https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Blusa-Livia-1.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	5236	"Apparel & Accessories > Clothing > Dresses"	"Blusa > Blusa de Alcinha"	"208 g"	"119.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
10141-R-PP	1	"Blusa de alcinha com regulador de metal dourado. Possui duas camadas de tecido e detalhe do decote em tecido acetinado. Decote &#8220;V&#8221; frente e costas, garantindo o conforto em forma de um shape mais leve.
"	new	5253	"Blusa Livia"	"in stock"	"199.99 BRL"	https://paolagiacomelli.com.br/produto/blusa-livia/?attribute_pa_cor=rosa&attribute_pa_tamanho=pp	https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Blusa-livia-2.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	5236	"Apparel & Accessories > Clothing > Dresses"	"Blusa > Blusa de Alcinha"	"208 g"	"119.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
10141-R-P	1	"Blusa de alcinha com regulador de metal dourado. Possui duas camadas de tecido e detalhe do decote em tecido acetinado. Decote &#8220;V&#8221; frente e costas, garantindo o conforto em forma de um shape mais leve.
"	new	5254	"Blusa Livia"	"in stock"	"199.99 BRL"	https://paolagiacomelli.com.br/produto/blusa-livia/?attribute_pa_cor=rosa&attribute_pa_tamanho=p	https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Blusa-livia-2.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	5236	"Apparel & Accessories > Clothing > Dresses"	"Blusa > Blusa de Alcinha"	"208 g"	"119.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
10141-R-M	1	"Blusa de alcinha com regulador de metal dourado. Possui duas camadas de tecido e detalhe do decote em tecido acetinado. Decote &#8220;V&#8221; frente e costas, garantindo o conforto em forma de um shape mais leve.
"	new	5255	"Blusa Livia"	"in stock"	"199.99 BRL"	https://paolagiacomelli.com.br/produto/blusa-livia/?attribute_pa_cor=rosa&attribute_pa_tamanho=m	https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Blusa-livia-2.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	5236	"Apparel & Accessories > Clothing > Dresses"	"Blusa > Blusa de Alcinha"	"208 g"	"119.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
10141-R-G		"Blusa de alcinha com regulador de metal dourado. Possui duas camadas de tecido e detalhe do decote em tecido acetinado. Decote &#8220;V&#8221; frente e costas, garantindo o conforto em forma de um shape mais leve.
"	new	5256	"Blusa Livia"	"out of stock"	"199.99 BRL"	https://paolagiacomelli.com.br/produto/blusa-livia/?attribute_pa_cor=rosa&attribute_pa_tamanho=g	https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Blusa-livia-2.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	5236	"Apparel & Accessories > Clothing > Dresses"	"Blusa > Blusa de Alcinha"	"208 g"	"119.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
10136-AT-PP		"Vestido Clara midi traz uma modelagem evase, mais justinho na cintura e vai descendo mais larguinho, criando um volume na parte inferior. Possui alcinha fina com regulador de metal dourado com recortes e franzidos na saia. Tem fechamento trazeiro com zíper invisível e forro. Peça super charmosa e romântica!
"	new	52569	"Vestido Clara"	"out of stock"	"459.99 BRL"	https://paolagiacomelli.com.br/produto/vestido-clara/?attribute_pa_cor=azul-turquesa&attribute_pa_tamanho=pp	https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Clara-1.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	5613	"Apparel & Accessories > Clothing > Dresses"	"Vestido Mid"	"461 g"	"275.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
10141-R-GG		"Blusa de alcinha com regulador de metal dourado. Possui duas camadas de tecido e detalhe do decote em tecido acetinado. Decote &#8220;V&#8221; frente e costas, garantindo o conforto em forma de um shape mais leve.
"	new	5257	"Blusa Livia"	"out of stock"	"199.99 BRL"	https://paolagiacomelli.com.br/produto/blusa-livia/?attribute_pa_cor=rosa&attribute_pa_tamanho=gg	https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Blusa-livia-2.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	5236	"Apparel & Accessories > Clothing > Dresses"	"Blusa > Blusa de Alcinha"	"208 g"	"119.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
10138-L-PP	1	"Saia longa com recortes franzidos e fechamento frontal com botões. Possui cintura alta e shape solto. Sinta-se inspirada e com conforto de sobra.
"	new	5280	"Saia Ana Laura"	"in stock"	"419.99 BRL"	https://paolagiacomelli.com.br/produto/saia-ana-laura/?attribute_pa_cor=laranja&attribute_pa_tamanho=pp	https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Saia-Ana-Laura-4.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	5269	"Apparel & Accessories > Clothing > Dresses"	"Saia > Saia Longa"	"644 g"	"251.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
10138-L-P		"Saia longa com recortes franzidos e fechamento frontal com botões. Possui cintura alta e shape solto. Sinta-se inspirada e com conforto de sobra.
"	new	5281	"Saia Ana Laura"	"out of stock"	"419.99 BRL"	https://paolagiacomelli.com.br/produto/saia-ana-laura/?attribute_pa_cor=laranja&attribute_pa_tamanho=p	https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Saia-Ana-Laura-4.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	5269	"Apparel & Accessories > Clothing > Dresses"	"Saia > Saia Longa"	"644 g"	"251.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
10138-L-M	1	"Saia longa com recortes franzidos e fechamento frontal com botões. Possui cintura alta e shape solto. Sinta-se inspirada e com conforto de sobra.
"	new	5282	"Saia Ana Laura"	"in stock"	"419.99 BRL"	https://paolagiacomelli.com.br/produto/saia-ana-laura/?attribute_pa_cor=laranja&attribute_pa_tamanho=m	https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Saia-Ana-Laura-4.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	5269	"Apparel & Accessories > Clothing > Dresses"	"Saia > Saia Longa"	"644 g"	"251.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
10138-L-GG		"Saia longa com recortes franzidos e fechamento frontal com botões. Possui cintura alta e shape solto. Sinta-se inspirada e com conforto de sobra.
"	new	5284	"Saia Ana Laura"	"out of stock"	"419.99 BRL"	https://paolagiacomelli.com.br/produto/saia-ana-laura/?attribute_pa_cor=laranja&attribute_pa_tamanho=gg	https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Saia-Ana-Laura-4.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	5269	"Apparel & Accessories > Clothing > Dresses"	"Saia > Saia Longa"	"644 g"	"251.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
10138-R-PP		"Saia longa com recortes franzidos e fechamento frontal com botões. Possui cintura alta e shape solto. Sinta-se inspirada e com conforto de sobra.
"	new	5285	"Saia Ana Laura"	"out of stock"	"419.99 BRL"	https://paolagiacomelli.com.br/produto/saia-ana-laura/?attribute_pa_cor=rosa&attribute_pa_tamanho=pp	https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Saia-Ana-Laura-1.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	5269	"Apparel & Accessories > Clothing > Dresses"	"Saia > Saia Longa"	"644 g"	"251.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
10138-R-P	1	"Saia longa com recortes franzidos e fechamento frontal com botões. Possui cintura alta e shape solto. Sinta-se inspirada e com conforto de sobra.
"	new	5286	"Saia Ana Laura"	"in stock"	"419.99 BRL"	https://paolagiacomelli.com.br/produto/saia-ana-laura/?attribute_pa_cor=rosa&attribute_pa_tamanho=p	https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Saia-Ana-Laura-1.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	5269	"Apparel & Accessories > Clothing > Dresses"	"Saia > Saia Longa"	"644 g"	"251.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
