cod_produto,cod_mae,cod_barras,nome_produto,categoria,subcategoria,cores,tamanho,qtde_estoque,preco-errado,preco-certo,tags,descricao_produto,imagem_produto,medidas,busto,cintura
36898,11015971,2000000007502,MVCL 200 CALÇA PANTALONA LISTRADA,CALÇAS,PANTALONA,AZUL,38,2,21999,219.99,FASHION MODA TREND >> CALÇAS >> PANTALONA >> 100% VISCOSE ,11015971 - MVCL 200 CALÇA PANTALONA LISTRADA - Tam 038 Cor AZUL,    ,38 CINTURA 84 CM QUADRIL 104 CM COMP.114CM,  ,   
36899,11015971,2000000007519,MVCL 200 CALÇA PANTALONA LISTRADA,CALÇAS,PANTALONA,AZUL,40,2,21999,219.99,FASHION MODA TREND >> CALÇAS >> PANTALONA >> 100% VISCOSE ,11015971 - MVCL 200 CALÇA PANTALONA LISTRADA - Tam 040 Cor AZUL,    ,40 CINTURA 89 CM QUADRIL 108 CM COMP. 118CM ,  ,   
36900,81016095,2000000008417,MVBL 212 T-SHIRT MALHA FURADA OMBROS VAZADOS,BLUSAS,T-SHIRT,AZUL,P,1,9999,99.99,FASHION MODA TREND >> BLUSAS >> T-SHIRT >> 100% ALGODÃO,81016095 - MVBL 212 T-SHIRT MALHA FURADA OMBROS VAZADOS - Tam P Cor AZUL,    ,P BUSTO 89CM  ,  ,   
36901,81016095,2000000008424,MVBL 212 T-SHIRT MALHA FURADA OMBROS VAZADOS,BLUSAS,T-SHIRT,AZUL,G,1,9999,99.99,FASHION MODA TREND >> BLUSAS >> T-SHIRT >> 100% ALGODÃO,81016095 - MVBL 212 T-SHIRT MALHA FURADA OMBROS VAZADOS - Tam G Cor AZUL,    ,G BUSTO 97 CM,  ,   
36902,81016095,2000000008431,MVBL 212 T-SHIRT MALHA FURADA OMBROS VAZADOS,BLUSAS,T-SHIRT,OFF,G,1,9999,99.99,FASHION MODA TREND >> BLUSAS >> T-SHIRT >> 100% ALGODÃO,81016095 - MVBL 212 T-SHIRT MALHA FURADA OMBROS VAZADOS - Tam G Cor OFF,    ,G BUSTO 97 CM,  ,   
36903,81016095,2000000008448,MVBL 212 T-SHIRT MALHA FURADA OMBROS VAZADOS,BLUSAS,T-SHIRT,OFF,M,2,9999,99.99,FASHION MODA TREND >> BLUSAS >> T-SHIRT >> 100% ALGODÃO,81016095 - MVBL 212 T-SHIRT MALHA FURADA OMBROS VAZADOS - Tam M Cor OFF,    ,M BUSTO 93 CM,  ,   
36904,81016095,2000000008455,MVBL 212 T-SHIRT MALHA FURADA OMBROS VAZADOS,BLUSAS,T-SHIRT,OFF,P,2,9999,99.99,FASHION MODA TREND >> BLUSAS >> T-SHIRT >> 100% ALGODÃO,81016095 - MVBL 212 T-SHIRT MALHA FURADA OMBROS VAZADOS - Tam P Cor OFF,    ,P BUSTO 89CM  ,  ,   
36905,9219525,2000000007489,MVCL 00 CALÇA VINIL,CALÇAS,CALÇA DE VINUL,PRETA,36,2,26999,269.99,FASHION MODA TREND >> CALÇAS >> CALÇA DE VINUL >> POLIURETANO + POLIESTER,9219525 - MVCL 00 CALÇA VINIL - Tam 036 Cor PRETA,    ,36 CINTURA  66 CM COMPRIMENTO 100 CM,  ,   
36906,81624977,2000000006070,TOP RENDA,BLUSAS,TOP,AZUL ,G,0,11999,119.99,ALL FASHION TREND MODA RENDA  >> BLUSAS >> TOP >> POLIAMIDA + ELASTANO,81624977 - TOP RENDA - Tam G Cor AZUL ,    ,G BUSTO 93 CM,  ,   
36907,61624816,2000000006011,TOP RENDA,BLUSAS,TOP,VERDE CLARO,P,1,11999,119.99,FASHION MODA TREND >> BLUSAS >> TOP >> POLIAMIDA + ELASTANO,61624816 - TOP RENDA - Tam P Cor VERDE CLARO,    ,P BUSTO 85 CM,  ,   
36908,61624816,2000000006012,TOP RENDA,BLUSAS,TOP,VERDE BEBE,M,1,11999,119.99,FASHION MODA TREND >> BLUSAS >> TOP >> POLIAMIDA + ELASTANO,61624816 - TOP RENDA - Tam M Cor VERDE BEBE,    ,M BUSTO 89 CM ,  ,   
36909,61624816,2000000006013,TOP RENDA,BLUSAS,TOP,VERDE BEBE,G,1,11999,119.99,FASHION MODA TREND >> BLUSAS >> TOP >> POLIAMIDA + ELASTANO,61624816 - TOP RENDA - Tam G Cor VERDE BEBE,    ,G BUSTO 93 CM,  ,   
36910,61624816,2000000006014,TOP RENDA,BLUSAS,TOP,MILITAR,M,3,11999,119.99,FASHION MODA TREND >> BLUSAS >> TOP >> POLIAMIDA + ELASTANO,61624816 - TOP RENDA - Tam M Cor MILITAR,    ,M BUSTO 89 CM ,  ,   
36911,9061B,2000000007080,SHORTS HOT P PT LADY,SHORTS,SHORTS,FENDI,36,2,12999,129.99,FASHION MODA TREND >> SHORTS >> SHORTS >> ALGODÃO + POLIÉSTER,9061B - SHORTS HOT P PT LADY - Tam 036 Cor FENDI,    ,36 CINTURA 65 CM QUADRIL 95 CM ,  ,   
36912,9061B,2000000007081,SHORTS HOT P PT LADY,SHORTS,SHORTS,FENDI,38,2,12999,129.99,FASHION MODA TREND >> SHORTS >> SHORTS >> ALGODÃO + POLIÉSTER,9061B - SHORTS HOT P PT LADY - Tam 038 Cor FENDI,    ,38 CINTURA 69 CM QUADRIL 99 CM ,  ,   
36913,9061B,2000000007082,SHORTS HOT P PT LADY,SHORTS,SHORTS,FENDI,40,2,12999,129.99,FASHION MODA TREND >> SHORTS >> SHORTS >> ALGODÃO + POLIÉSTER,9061B - SHORTS HOT P PT LADY - Tam 040 Cor FENDI,    ,40 CINTURA 73 CM QUADRIL 103 CM,  ,   
36914,2559011990,2000000008090,SAIA CINTOS + BOTÃO,SAIAS,CURTA,GOIABA,M,1,23999,239.99,FASHION MODA TREND >> SAIAS >> CURTA >> ALGODÃO + ELASTANO,2559011990 - SAIA CINTOS + BOTÃO - Tam M Cor GOIABA,    ,M CINTURA 76CM QUADRIL 94 CM ,  ,   
36915,779262,2000000008776,SAIA PARA FORRO MIND MARY,SAIAS,FORRO,PRETO,UNI,3,1990,19.90,FASHION MODA TREND >> SAIAS >> FORRO >> 100% POLIESTER,779262 - SAIA PARA FORRO MIND MARY - Tam UNI Cor PRETO,    ,TAMANHO UNICO 66CM ,  ,   
36916,793495,2000000008721,BLUSA S/M COURO,BLUSAS,REGATA,PRETA,P,2,15999,159.99,FASHION MODA TREND >> BLUSAS >> REGATA >> PU,793495 - BLUSA S/M COURO - Tam P Cor PRETA,    ,P BUSTO 89CM  ,  ,   
36917,793495,2000000008738,BLUSA S/M COURO,BLUSAS,REGATA,PRETA,M,2,15999,159.99,FASHION MODA TREND >> BLUSAS >> REGATA >> PU,793495 - BLUSA S/M COURO - Tam M Cor PRETA,    ,M BUSTO 93 CM,  ,   
36918,793495,2000000008745,BLUSA S/M COURO,BLUSAS,REGATA,PRETA,G,1,15999,159.99,FASHION MODA TREND >> BLUSAS >> REGATA >> PU,793495 - BLUSA S/M COURO - Tam G Cor PRETA,    ,G BUSTO 97 CM,  ,   
36919,696230,2000000008707,SAIA DE TULE C/ APLIQUE,SAIAS,LONGA,PRETA,P,2,29999,299.99,FASHION MODA TREND >> SAIAS >> LONGA >> POLIÉSTER + ELASTANO,696230 - SAIA DE TULE C/ APLIQUE - Tam P Cor PRETA,    ,P CINTURA 69CM COMPRIMENTE 93CM,  ,   
36920,696230,2000000008714,SAIA DE TULE C/ APLIQUE,SAIAS,LONGA,PRETA,M,1,29999,299.99,FASHION MODA TREND >> SAIAS >> LONGA >> POLIÉSTER + ELASTANO,696230 - SAIA DE TULE C/ APLIQUE - Tam M Cor PRETA,    ,M CINTURA 73 CM COMPRIMENTO 94CM,  ,   
36921,796568,2000000008752,SAIA LONGA FOLIE FRANZIDO,SAIAS,LONGA,PRETA,M,1,29999,299.99,FASHION MODA TREND >> SAIAS >> LONGA >> POLIAMIDA + POLIÉSTER,796568 - SAIA LONGA FOLIE FRANZIDO - Tam M Cor PRETA,    ,M CINTURA 100CM COMPRIMENTO 102CM,  ,   
36922,796568,2000000008769,SAIA LONGA FOLIE FRANZIDO,SAIAS,LONGA,PRETA,P,1,29999,299.99,FASHION MODA TREND >> SAIAS >> LONGA >> POLIAMIDA + POLIÉSTER,796568 - SAIA LONGA FOLIE FRANZIDO - Tam P Cor PRETA,    ,P CINTURA 96CM COMPRIMENTO 101CM,  ,   
36923,896584,2000000008783,SAIA LONGA ABERTO ALÇA,SAIAS,LONGO(A),PRETO,P,2,39999,399.99,FASHION MODA TREND >> SAIAS >> LONGO(A) >> 100% POLIESTER,896584 - SAIA LONGA ABERTO ALÇA - Tam P Cor PRETO,    ,P CINT.  80CM COMP. 98CM ,  ,   
36924,111813795,2000000008912,VESTIDO TULE BORD ACINT C CORSELET,VESTIDOS,LONGO(A),BRANCO,M,1,38999,389.99,FASHION MODA TREND >> VESTIDOS >> LONGO(A) >> POLIAMIDA + ELASTANO,111813795 - VESTIDO TULE BORD ACINT C CORSELET - Tam M Cor BRANCO,    ,G BUST.88CM CINT. 82CM COMP. 108CM,  ,   
36925,111813795,2000000008929,VESTIDO TULE BORD ACINT C CORSELET,VESTIDOS,LONGO(A),PRETO,M,2,38999,389.99,FASHION MODA TREND >> VESTIDOS >> LONGO(A) >> POLIAMIDA + ELASTANO,111813795 - VESTIDO TULE BORD ACINT C CORSELET - Tam M Cor PRETO,    ,G BUST.88CM CINT. 82CM COMP. 108CM,  ,   
36926,111813795,2000000008936,VESTIDO TULE BORD ACINT C CORSELET,VESTIDOS,LONGO(A),BRANCO,P,1,38999,389.99,FASHION MODA TREND >> VESTIDOS >> LONGO(A) >> POLIAMIDA + ELASTANO,111813795 - VESTIDO TULE BORD ACINT C CORSELET - Tam P Cor BRANCO,    ,P BUST. 78 CM CINT. 74CM COMP. 106 CM,  ,   
36927,111813795,2000000008943,VESTIDO TULE BORD ACINT C CORSELET,VESTIDOS,LONGO(A),PRETO,G,2,38999,389.99,FASHION MODA TREND >> VESTIDOS >> LONGO(A) >> POLIAMIDA + ELASTANO,111813795 - VESTIDO TULE BORD ACINT C CORSELET - Tam G Cor PRETO,    ,G BUSTO 96CM CINT. 88CM QUAD. 104CM COMP.157CM ,  ,   
36928,111813843,2000000008790,BODY RENDA JUSTO C DECOTE V,BLUSAS,BODY,OFF,P,1,17999,179.99,FASHION MODA TREND >> BLUSAS >> BODY >> VISCOSE+POLIAMIDA + ELASTANO,111813843 - BODY RENDA JUSTO C DECOTE V - Tam P Cor OFF,    ,P BUSTO 89CM  ,  ,   
36929,111813843,2000000008806,BODY RENDA JUSTO C DECOTE V,BLUSAS,BODY,OFF,M,1,17999,179.99,FASHION MODA TREND >> BLUSAS >> BODY >> VISCOSE+POLIAMIDA + ELASTANO,111813843 - BODY RENDA JUSTO C DECOTE V - Tam M Cor OFF,    ,M BUSTO 93 CM,  ,   
36930,111813843,2000000008813,BODY RENDA JUSTO C DECOTE V,BLUSAS,BODY,PRETO,M,1,17999,179.99,FASHION MODA TREND >> BLUSAS >> BODY >> VISCOSE+POLIAMIDA + ELASTANO,111813843 - BODY RENDA JUSTO C DECOTE V - Tam M Cor PRETO,    ,M BUSTO 93 CM,  ,   
36931,111813843,2000000008820,BODY RENDA JUSTO C DECOTE V,BLUSAS,BODY,PRETO,P,1,17999,179.99,FASHION MODA TREND >> BLUSAS >> BODY >> VISCOSE+POLIAMIDA + ELASTANO,111813843 - BODY RENDA JUSTO C DECOTE V - Tam P Cor PRETO,    ,P BUSTO 89CM  ,  ,   
36932,111813898,2000000008899,VESTIDO RENDA LONGO BORDADO C DET BABADO,VESTIDOS,LONGO(A),BRANCO,M,1,38999,389.99,FASHION MODA TREND >> VESTIDOS >> LONGO(A) >> POLIAMIDA + POLIÉSTER,111813898 - VESTIDO RENDA LONGO BORDADO C DET BABADO - Tam M Cor BRANCO,    ,M BUST. 80CM CINT. 74CM COMP. 150 CM,  ,   
36933,111813898,2000000008905,VESTIDO RENDA LONGO BORDADO C DET BABADO,VESTIDOS,LONGO(A),BRANCO,P,0,38999,389.99,FASHION MODA TREND >> VESTIDOS >> LONGO(A) >> POLIAMIDA + POLIÉSTER,111813898 - VESTIDO RENDA LONGO BORDADO C DET BABADO - Tam P Cor BRANCO,    ,P BUST. 76CM CINT. 70CM COMP. 149 CM,  ,   
36934,111813934,2000000008882,SAIA LINHO MIDI LISTRADA C DET BOTÕES,SAIAS,MIDI,COLORIDO,G,1,26999,269.99,FASHION MODA TREND >> SAIAS >> MIDI >> LINHO + VISCOSE,111813934 - SAIA LINHO MIDI LISTRADA C DET BOTÕES - Tam G Cor COLORIDO,    ,G CINT. 80CM COMP.74 CM,  ,   
36935,111813935,2000000008875,BLUSA CROPPED LINHO LISTRADO,BLUSAS,CROPPED,COLORIDO,M,1,15999,159.99,FASHION MODA TREND >> BLUSAS >> CROPPED >> LINHO + VISCOSE,111813935 - BLUSA CROPPED LINHO LISTRADO - Tam M Cor COLORIDO,    ,M BUSTO 89 CM ,  ,   
36936,111814012,2000000008837,CALÇA RENDA PANTALONA DET VAZADO CINTURA,CALÇAS,CALÇAS,OFF,P,1,23999,239.99,FASHION MODA TREND >> CALÇAS >> CALÇAS >> ALGODÃO + ELASTANO,111814012 - CALÇA RENDA PANTALONA DET VAZADO CINTURA - Tam P Cor OFF,    ,P CINT. 66CM QUAD. 96 CM COMP. 107CM,  ,   
36937,111814012,2000000008844,CALÇA RENDA PANTALONA DET VAZADO CINTURA,CALÇAS,CALÇAS,OFF,M,1,23999,239.99,FASHION MODA TREND >> CALÇAS >> CALÇAS >> ALGODÃO + ELASTANO,111814012 - CALÇA RENDA PANTALONA DET VAZADO CINTURA - Tam M Cor OFF,    ,M CINT. 70CM QUAD. 100 CM COMP. 108CM,  ,   
36938,111814021,2000000008851,BL CROPPED RENDA DET VAZADO FRENTE,BLUSAS,CROPPED,OFF,P,1,15999,159.99,FASHION MODA TREND >> BLUSAS >> CROPPED >> ALGODÃO + ELASTANO,111814021 - BL CROPPED RENDA DET VAZADO FRENTE - Tam P Cor OFF,    ,P BUSTO 80CM,  ,   
36939,111814021,2000000008868,BL CROPPED RENDA DET VAZADO FRENTE,BLUSAS,CROPPED,OFF,M,1,15999,159.99,FASHION MODA TREND >> BLUSAS >> CROPPED >> ALGODÃO + ELASTANO,111814021 - BL CROPPED RENDA DET VAZADO FRENTE - Tam M Cor OFF,    ,M BUSTO 86 CM,  ,   
36940,30157N1,2000000009018,MAC DET DEC CRUZADO,MACACÃO,MACACÃO,PRETO,XP,1,36999,369.99,FASHION MODA TREND >> MACACÃO >> MACACÃO >> POLIÉSTER + ELASTANO,30157N1 - MAC DET DEC CRUZADO - Tam XP Cor PRETO,    ,PP BUSTO 80CM CINT 64CM QUAD 86CM COMP 76CM,  ,   
36941,30173N0,2000000008974,REG CETIM,BLUSAS,REGATA,AZUL BEBE,M,1,5199,51.99,FASHION MODA TREND >> BLUSAS >> REGATA >> POLIÉSTER + ELASTANO,30173N0 - REG CETIM - Tam M Cor AZUL BEBE,    ,M BUSTO 93 CM,  ,   
36942,30173N0,2000000008981,REG CETIM,BLUSAS,REGATA,OFF,M,1,5199,51.99,FASHION MODA TREND >> BLUSAS >> REGATA >> POLIÉSTER + ELASTANO,30173N0 - REG CETIM - Tam M Cor OFF,    ,M BUSTO 93 CM,  ,   
36943,30173N0,2000000008998,REG CETIM,BLUSAS,REGATA,PRETO,M,1,5199,51.99,FASHION MODA TREND >> BLUSAS >> REGATA >> POLIÉSTER + ELASTANO,30173N0 - REG CETIM - Tam M Cor PRETO,    ,M BUSTO 93 CM,  ,   
36944,30173N0,2000000009001,REG CETIM,BLUSAS,REGATA,PRETO,P,1,5199,51.99,FASHION MODA TREND >> BLUSAS >> REGATA >> POLIÉSTER + ELASTANO,30173N0 - REG CETIM - Tam P Cor PRETO,    ,P BUSTO 89CM  ,  ,   
